timestamp,tweet_text,username,all_hashtags,followers_count,,Primary,Secondary
7/11/19 14:57,b'@Hipster_Trader and they got all free accommodation in a public housing project called prison. they always said go big or go home..',b'SiauresR',[],50,,C,EA
,,,,,,,
7/11/19 14:54,b'8/ There may be inherent limitations with #SDOH screen and refer:  - There are only so many formal resources (eg public housing) and high-risk patients probably already know of/have exhausted these. -Referrals may not address the root cause of poor health and can be dehumanizing',b'ShreyaKangovi',['SDOH'],856,,C,F
,,,,,,,
7/11/19 14:52,"b'I was born poor. Going between a trailer park, homelessness, and public housing. Statistically, I was supposed to get pregnant at a young age and drop out of school. I graduated high school with a CNA cert., Honors, AP, and with a $2,000 nursing scholarship.  Success is a need'",b'BozzBozz10',[],31,,E,F
,,,,,,,
7/11/19 14:50,"b'If you are attending the Nat\'l Conf on Tobacco or Health in Mpls in August, consider coming early to participate in ""One Year Later: Lessons Learned from #SmokeFree Public Housing"" on August 26: https://t.co/XaA9e2lOwf @LiveSmokeFreeMN @AmericanCancer @LungAssociation @NHLP @RWJF'",b'PHealthLawCtr',['SmokeFree'],2271,,N,N
,,,,,,,
7/11/19 14:47,b'.@AOC and @KamalaHarris just filed new bills to end a federal policy blocking people with certain drug convictions from accessing public housing and scale back a punishment that even evicts residents for marijuana use by their guests.  https://t.co/uUeQKaMyoi https://t.co/NJmOMWiNwc',b'tomangell',[],22893,,N,N
,,,,,,,
7/11/19 14:42,"b""Louisville's eviction rate is being ignored as landlords become more aggressive https://t.co/GV6gsDSU2V""",b'DJLagente',[],323,,N,N
,,,,,,,
7/11/19 14:38,"b'@azsweetheart013 A place to sleep. However, some people throw away their chance like my parents neighbor by constantly getting drunk cussing saying he is going to burn the apt down and kill the dog.  With my parents in public housing where rent is based on income it was a nightmare to get him out'",b'CarlFriend1',[],215,,E,EA
,,,,,,,
7/11/19 14:38,b'AOC And Kamala Harris File Bill Protecting Drug Offenders From Losing Public Housing by Kyle Jaeger via Marijuana Moment https://t.co/cpctGsoAdF',b'RefillMyMeds',[],2389,,PD,N
,,,,,,,
7/11/19 14:31,b'#stoned #weed https://t.co/p8es2m4DKF AOC And Kamala Harris File Bill Protecting Drug Offenders From Losing Public Housing #KahliBuds #420GrowLife #Cannabis #MMJ #THC #CBD https://t.co/jx67W9XuaH',b'420growlife',"['stoned', 'weed', 'KahliBuds', '420GrowLife', 'Cannabis', 'MMJ', 'THC', 'CBD']",182,,PD,N
,,,,,,,
7/11/19 14:26,"b'AOC And Kamala Harris File Bill Protecting Drug Offenders From Losing Public Housing: ""This legislation is one of many steps that need to be taken to repair our broken criminal justice system."" https://t.co/EDGoAtRzro https://t.co/T2lOgtlPoe'",b'MarijuanaMoment',[],10753,,PD,N
,,,,,,,
7/11/19 14:21,"b'\xf0\x9f\x91\xa5 Kamala Harris, Alexandria Ocasio-Cortez push for public housing for ex-convicts #Todau #News #World https://t.co/SmEmp04DeZ'",b'celebritykimdot',"['Todau', 'News', 'World']",34095,,N,N
,,,,,,,
7/11/19 14:19,b'Ben Carson is in the midst of booting illegals from public housing as I type. Dems are fighting to keep them housed &amp; Americans in their tent cities (that they fly over en route to cry at the border... for that cheap labor) https://t.co/ZjhtsED9XV',b'InnerStrumpf',[],1838,,PD,EA
,,,,,,,
7/11/19 14:19,b'@MotherJones @KamalaHarris @AOC They can go back to the free public housing they left.',b'eddierdiver',[],23,,C,EA
,,,,,,,
7/11/19 14:18,b'@FAIRImmigration @IRLILaw How did they get into public housing in the first place? That needs to be investigated!',b'finefoodlover',[],88,,Q,F
,,,,,,,
7/11/19 14:17,b'@FAIRImmigration @IRLILaw Why are known illegal immigrants in public housing to start with rotflmao?',b'dartgunintel',[],823,,Q,EA
,,,,,,,
7/11/19 14:16,"b'Public housing is suffering from a lack of funding, not an overflow of immigrants https://t.co/dGu9gv7Q9n'",b'timyataw',[],75,,C,EA
,,,,,,,
7/11/19 14:15,"b""@FAIRImmigration @IRLILaw Illegals as not supportive social components sooner or later we'll have to find a way to make repatriation the only resolution. Removing them from public housing cannot be seen as a final solution since it diverts them to other areas of the community harder to curtail disruption.""",b'gigerp2',[],29,,C,F
,,,,,,,
7/11/19 14:13,b'@CbosForEquity @BilldeBlasio @ussoccer He rails against Trump\xe2\x80\x99s family separations while he took no action to save children &amp;  families in trapped in lead-poisoned public housing slums in his 6 years as Mayor &amp; previously as Public Advocate. Even Ben Carson @ HUD has higher moral authority over him. @FightForNYCHA',b'MChristo2019',[],40,,C,EA
,,,,,,,
7/11/19 14:11,b'@joshua__frank Remind me again what her positions are on $15/hr and public housing because lots of people are going to need both if credit scores get even more abusive',b'luddy',[],759,,C,F
,,,,,,,
7/11/19 14:08,b'Public Housing is for Citizens in need. https://t.co/1kvN8zylur',b'SanStanislao',[],107,,N,F
,,,,,,,
7/11/19 14:03,"b""Equivalent to cash but it's substantial enough to live that lifestyle they live in public housing driving premium cars, and dressing in designer clothing not to mention they pawn their children off to those that need substantial tax returns and they claim those children on taxes""",b'jusmeandmyz',[],876,,C,F
,,,,,,,
7/11/19 13:58,b'@SindyLJoyce Public housing should be removed from the remit of the local authorities with building responsibility transferred to a national Public Housing Agency. Local authorities are controlled by politicians who will defer Traveller housing to placate rednecked elements of the electorate.',b'qwikpix',[],1981,,C,EA
,,,,,,,
7/11/19 13:57,b'@FAIRImmigration @IRLILaw They Should NOT be placed in public housing to begin with. These Public Housing should be 4 OUR CITIZENS who needed help.',b'b_blakistoni',[],71,,C,EA
,,,,,,,
7/11/19 13:54,"b'With its properties home to approximately 400,000 residents, NYCHA operates the nation\xe2\x80\x99s largest public-housing program, but its physical stock and finances need serious repair. https://t.co/6OYZXKxrIB'",b'TheBeatMI',[],7593,,M,N
,,,,,,,
7/11/19 13:45,"b""@FAIRImmigration @IRLILaw Homeless Americans should have first access to public housing, NOT illegal aliens. I applaud HUD's action.  But get ready for the court challenges to be filed by DEM's and injunctions issued by the courts.""",b'Joseph86471064',[],4,,C,EA
,,,,,,,
7/11/19 13:43,"b'Public housing is suffering from a lack of funding, not an overflow of immigrants https://t.co/RSEwu2Jj1I'",b'MaryKatherine70',[],2502,,C,EA
,,,,,,,
7/11/19 13:41,b'@FAIRImmigration @IRLILaw Why are illegals in public housing to start off with?',b'Offendeddude',[],122,,Q,EA
,,,,,,,
7/11/19 13:40,"b'Speakers from @MontgomeryCoMD, ICF &amp; the Puerto Rico Public Housing Administration shared best practices for implementing energy storage technologies &amp; renewables to increase energy-resiliency in part one of the Resilience Roundtable yesterday at #BBSummit2019. https://t.co/5TPXDB126V'",b'BetterBldgsDOE',['BBSummit2019'],4323,,I,N
,,,,,,,
7/11/19 13:38,"b'Harris, AOC push for public housing for ex-convicts  https://t.co/e6GJbXIoAE  These convicts just got released from housing provided by the public and now they want to put them back into public housing? Maybe I read there intent wrong, damn dem colored glasses\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'",b'4ever_patriot',[],100,,Q,C
,,,,,,,
7/11/19 13:35,"b'Public housing agencies whose applications include plans to use funds to support persons with disabilities leaving segregated settings, avoiding institutionalization or homelessness will be awarded extra points during the review process.  #olmstead #ada https://t.co/BTqHPPzfJL'",b'ESTXAdvocates',"['olmstead', 'ada']",262,,C,EA
,,,,,,,
7/11/19 13:33,"b""@EmmaCaterineDSA Yeah these are fair real points.  I would just worry that in the time btw now and when we can universal public housing this would open up housing options to a lot of vulnerable people - albeit to a shitty and inadequate market but it's something nonetheless""",b'escargotpro_',[],640,,C,EA
,,,,,,,
7/11/19 13:31,"b'@realDonaldTrump @AlfredENeuman99 Yes actually, we imagine it every single day.  It\'s not lost on us that you have used the White House to fill your family coffers, but it is time to leave public housing.  ""You\'re evicted.""  #ResistTogether'",b'BlancheKnox5',['ResistTogether'],162,,C,F
,,,,,,,
7/11/19 13:30,b'Secretary Ben Carson to Move Illegal Aliens Out of Public Housing: @IRLILaw assists HUD with initiative to protect most vulnerable citizens https://t.co/T11l2YHqqV',b'FAIRImmigration',[],296702,,N,N
,,,,,,,
7/11/19 13:28,"b""@Zeke_Cohen @charmcitylwy We need public housing that isn't a dead zone for commerce. There are blocks of housing with no jobs, no stores, no restaurants, and no reason for anyone who doesn't live there to visit. Further they are positioned perfectly to divide neighborhoods on the other side from downtown""",b'DemandFocused',[],9,,C,F
,,,,,,,
7/11/19 13:25,"b'@iMusing @BelindaJones68 Could fund more public housing, list goes on, but he will pray to gig, lol hell awaits'",b'Bill81797158',[],10,,C,EA
,,,,,,,
7/11/19 13:21,"b'ICYMI: As per Bernie\xe2\x80\x99s email \xe2\x80\x9cKenneth Langone, a man worth $3.7 billion dollars yet pays his workers so little many rely on food stamps, Medicaid, and public housing says, ""I saw Bernie Sanders and the kids around him."" I thought: ""This is the antichrist.""\xe2\x80\x9d'",b'end_patriarchy',[],788,,C,EA
,,,,,,,
7/11/19 13:08,"b'@karpinellison @NPodlasov It\'s weird because firstly less than 10% of homeless people actually sleep rough and you could do better than this for them, also ""austere"" like austerity is bad for homeless people? Also private investors yuck, gimme social and public housing'",b'JamesNewbold97',[],298,,C,EA
,,,,,,,
7/11/19 13:08,"b'Kamala Harris, Alexandria Ocasio-Cortez push for public housing for ex-convicts https://t.co/umOfoI2g6j @FoxNews #AAG'",b'AIIAmericanGirI',['AAG'],128009,,N,N
,,,,,,,
7/11/19 13:07,"b'@jbenmenachem (My perspective is informed by my experience finding housing for chronically homeless people. It is already so, so hard to get landlords (and even public housing authorities!) to rent to someone with a spotty history and no finances to speak of.)'",b'UnionSaltBae',[],1425,,E,F
,,,,,,,
7/11/19 13:04,"b'@TheStalwart Public housing, socialized medicine, free tertiary education, and free trade would be my preferred first steps to tackle inflation. https://t.co/6QeymUz07L'",b'yoshiefuruhashi',[],3944,,C,N
,,,,,,,
7/11/19 13:02,b'How has Chicago found a way to improve their public housing initiatives and the lives of Chicagoans that live in them? Libraries! Read about it here: https://t.co/oh7ou3q0Ay',b'UWMadiSchool',[],1707,,Q,N
,,,,,,,
7/11/19 13:01,"b'Heading to Roscommon on Monday 15th July for the next county launch of HOME: why public housing is the answer, with @ClaireKerrane 7.30pm Monksland Community Centre. All welcome. @IAP_MERRION #RaiseTheRoof https://t.co/uwqExm6nvW'",b'EOBroin',['RaiseTheRoof'],13114,,C,N
,,,,,,,
7/11/19 13:01,"b'Boston Mayor Marty Walsh on retiring BHA Administrator William McGonagle, BHA and Public Housing - \xe2\x80\x9cBoston believes in Public Housing....we need more...recommit to Housing as a basic need...thank you for the work tat you do\xe2\x80\x9d @NAHROnational @NAHROPres https://t.co/hXEVa893mx'",b'TexasNahro',[],339,,N,S
,,,,,,,
7/11/19 13:00,b'Was driving down Ruggles St in Boston and had to document the End of Public housing in Boston Whittier Development https://t.co/RBWhE9NMqB',b'eloiselawrenc15',[],102,,C,N
,,,,,,,
7/11/19 12:49,b'Stop it commie! Just stop it! Move to North Korea if you are advocating for more public housing. We live in capitalism - free market- the one that helped you made millions for talking gibberish https://t.co/dOHXRGHtwP',b'pakakobre',[],705,,C,EA
,,,,,,,
7/11/19 12:40,"b""Mirage or not he must NOT be given bail. No surprise if it's another case of smoke and mirrors and a hyped billionaire. Clearly, not living in public housing but how rich is rich is unimportant. The man is a criminal.""",b'heyjudenyc',[],20,,C,EA
,,,,,,,
7/11/19 12:40,"b'@TonyStegeman @CBSNews In my line of work illegals pay 50.00 for four bedroom apt in public housing, no more than 300.. then HRA PSYS RENT'",b'fadiapierre',[],956,,C,F
,,,,,,,
7/11/19 12:39,b'Lessons for NYCHA: How London fixed its public housing https://t.co/MdMV4mwQOD',b'mamyjamy1',[],33,,I,N
,,,,,,,
7/11/19 12:37,"b'They will destroy what is left of this country.   Harris, AOC push for public housing for ex-convicts  https://t.co/P9Gsfux3wf'",b'PorchPhilosophy',[],14589,,C,F
,,,,,,,
7/11/19 12:36,"b'Harris, AOC push for public housing for ex-convicts  https://t.co/67H2VgOVx7'",b'PJS18463750',[],5032,,N,N
,,,,,,,
7/11/19 12:35,"b'@AOC @SenKamalaHarris Yes, the worst thing about the \xe2\x80\x9cWar on Drugs\xe2\x80\x9d is it keeps you out of public housing\xe2\x80\x94deck chairs anyone?'",b'ptpasta',[],56,,Q,C
,,,,,,,
7/11/19 12:30,"b'PRESS RELEASE: Secretary Ben Carson to Move Illegal Aliens Out of Public Housing  ""IRLI assists HUD with initiative to protect most vulnerable citizens""  https://t.co/popnf73Y1p'",b'IRLILaw',[],6871,,N,N
,,,,,,,
7/11/19 12:27,"b'AOC, Kamala Harris Pen Bill to Nix One-Strike Rule. Now the 1% of Criminals and Drug dealers win and the 99% of good people that live in Public Housing lose.  https://t.co/Xw9EXuBktx'",b'PASQUALERUSSO',[],887,,N,N
,,,,,,,
7/11/19 12:24,"b'New post (Kamala Harris, Alexandria Ocasio-Cortez push for public housing for ex-convicts) has been published on Best Reputation Marketing Services Pembroke Pines Florida | Powerful Reputation, Social Media and Branding Strategy - https://t.co/jUOyv2bxrt https://t.co/x52PGFIrlg'",b'freepatchsample',[],5,,N,N
,,,,,,,
7/11/19 12:22,"b'@KamalaHarris Ms. Harris, how about working with HUD to sell the individual public housing units to each current occupant instead?  They get to create ""equity"" which they can then leverage to actually break free from public assistance when they ""sell their unit.'",b'TurmanChauncey',[],446,,Q,F
,,,,,,,
7/11/19 12:22,b'NY blasts \xe2\x80\x98cruel\xe2\x80\x99 HUD proposal to evict immigrants from public housing https://t.co/ehFluu4apP via @CurbedNY',b'aine_duggan',[],267,,N,N
,,,,,,,
7/11/19 12:21,"b'@KamalaHarris @AOC That is the most ludicrous statement I heard. People commit crimes, are incarcerated then release, and you want the American taxpayers to pay for public housing!! What\xe2\x80\x99s wrong with you people, do you stay awake nights thinking this stuff up.'",b'd_redtfpD',[],12,,C,EA
,,,,,,,
7/11/19 12:21,"b'Incentivizing desperate criminals is now part of the left\xe2\x80\x99s platform...Kamala Harris, Alexandria Ocasio-Cortez push for public housing for ex-convicts https://t.co/wN3joRnvLV'",b'flexible_mr',[],1279,,C,EA
,,,,,,,
7/11/19 12:19,"b'I just read an article on how @RepAOC &amp;  @KamalaHarris are pushing for public housing for ex-convicts. Why do criminals &amp; illegals ( who are criminals) come before homeless veterans, homeless American children etc! These liberals make me want to vomit profusely! THE LEFT SUCKS!'",b'AnneWay9',[],806,,N,EA
,,,,,,,
7/11/19 12:19,"b'Young people in San Antonio public housing have an opportunity to get paid while making art all day. Hear my story at 7:45am @TPRNews, or click here:  https://t.co/sYeL0P5sst'",b'NormDog1',[],402,,C,EA
,,,,,,,
7/11/19 12:14,"b'@i_own @bmorehabc ""The redevelopment of Poe Homes, a 288-unit public housing development in disrepair, to support and accommodate existing and future residents of all income types..."" &lt;&lt; So it\'s not being kept as low-income housing?'",b'CarolSOtt',[],6088,,Q,C
,,,,,,,
7/11/19 12:05,b'@NYDailyNews They are actually ILLEGAL ALIENS  that do not deserve public housing over AMERICANS/VETERANS  in need of housing.',b'MariaRizzoRoy2',[],112,,C,EA
,,,,,,,
