timestamp,tweet_text,username,all_hashtags,followers_count,,Primary,Secondary
7/4/19 12:40,"b'Stirling MOSS(izda), Dan GURNEY(junto a Moss) y Jackie STEWART(ext dcha) \xe2\x80\x9cdieron\xe2\x80\x9d la primera victoria a 3 marcas Moss:Vanwall(\xe2\x80\x9857)/Cooper(\xe2\x80\x9858)/Lotus(\xe2\x80\x9860) Gurney:Porsche(\xe2\x80\x9862)/Brabham(\xe2\x80\x9864)/Eagle(\xe2\x80\x9867) Stewart:Matra(\xe2\x80\x9868)/March(\xe2\x80\x9870)/Tyrrell(\xe2\x80\x9871) https://t.co/CQOHZvDkUZ'",b'DrPandeloF1',[],4430,,I,
7/4/19 11:46,b'The DC Housing Authority is not part of the city government. DCHA is an independent agency charted by HUD that answers to a board. Get your facts right.  https://t.co/wQrQFm7fei',b'Andrew_HillRag',[],1045,,C,N
7/3/19 23:13,b'@DavidWhiteheadC @mysikix I sincerely doubt it without the community standing alongside the our neighbors in public housing to hold DCHA accountable.',b'NE_DC_11',[],1247,,C,EA
7/3/19 23:11,"b'@DavidWhiteheadC @mysikix And that\xe2\x80\x99s the reality we\xe2\x80\x99re likely facing in Kenilworth Courts and maybe in Lincoln Heights, which have both been planned for years. 25% of families returning is considered good.  Will DCHA be thoughtful where DCHA has up and decided to knock down homes in a few short years?'",b'NE_DC_11',[],1247,,C,C
7/3/19 23:02,"b'@DavidWhiteheadC @mysikix There is supposed to be a relocation plan sure, but it doesn\xe2\x80\x99t seem to do much good if no one is holding DCHA accountable. Ultimately very few people get to come back to their neighborhoods once the public housing complexes are rebuilt as mixed income communities.'",b'NE_DC_11',[],1247,,C,EA
7/3/19 22:42,b'@nickburgerdc Especially because DCHA said they were only interested in building very low density themselves for units with ownership opportunity.',b'DR_6B09',[],447,,PD,N
7/3/19 22:31,"b'@DR_6B09 Or better yet let\xe2\x80\x99s demolish/rebuild AND build on parking lots at the same time. And if DCHA can\xe2\x80\x99t handle that, let\xe2\x80\x99s find partners who can share the load and get housing built.'",b'nickburgerdc',[],271,,C,S
7/3/19 22:21,"b""@yesimsy @dcpolicycenter @atrueblood @AndrewGiambrone I'd be interested to see if the distribution  changes by tenure. @yesimsy have you crosstabbed this by homestead exemption? The universe of larger units potentially available to voucher holders is on my mind given today's news out of DCHA""",b'c_zippel',[],452,,PD,C
7/3/19 17:18,"b""@mysikix This is important because DCHA is already reported difficulty finding homes for folks from Kenilworth- despite demolishing and building in phases. This is in large part because there just aren't enough homes in the system for everyone who needs them.""",b'NE_DC_11',[],1247,,C,N
7/3/19 16:56,b'DCHA has vacant land now used for parking for the nationals. We don\xe2\x80\x99t need to demolish before building. https://t.co/N3E9jhK665',b'DR_6B09',[],447,,PD,N
7/3/19 14:59,"b""Has anyone identified neighborhoods that can absorb that number of people, or offered guidance to affected families? Who's going to pay the $770 million needed? How will DCHA stagger the RFPs? Will a small handful of developers get these contracts?""",b'mhbaskin',[],3231,,Q,C
7/2/19 21:04,"b'USAID/DCHA staff were on hand for the inauguration of the ASSET program in Kosovo. In partnership with the Kosova Education Center and @Crimsoncapital, the program will create enterprise hubs where youth can gain the entrepreneurial skills needed for a brighter future. https://t.co/l3mQLblRAL'",b'USAID_DCHA',[],4176,,I,
7/2/19 19:12,"b""Saint Elizabeths Hospital uses positive behavior support and structured behavioral interventions for effective prevention that makes a difference in the lives of patients. Story in DCHA's Quality Showcase-Specialty Hospital Edition, https://t.co/blOOQ6loG9. https://t.co/PF1FAM3gCj""",b'DCHospitalAssoc',[],577,,I,
7/2/19 17:00,"b'In ""This Is Where We Stand,"" @DC_Housing staff reiterate DCHA\'s mission of improving the health, wellbeing, success, and daily lives of their residents. Watch DCHA\'s new video: https://t.co/Tii0h2oeuX https://t.co/LVfzoo8Jsi'",b'CLPHA',[],872,,N,S
7/2/19 14:47,"b""#Proof at every turn that @DC_Housing doesn't care about us. I told DCHA if they kept up what they were doing that they'd piss off residents to the point that it'll turn into a legal battle. &amp; This is my Vice President posting this information about her kid being sick. https://t.co/GsVkyd8L6o""",b'AmplyHigh',['Proof'],232,,E,EA
7/2/19 14:10,"b'@JEWilliamsPro @ElectRyanDorsey balconies at DCHA properties in my neighborhood are stuffed with owned bicycles. Bike lanes in Ward6 are used by expensive bikes, inexpensive bikeshare bikes, and inexpensive Old/Walmart/department store bikes.'",b'DR_6B09',[],447,,E,N
7/2/19 0:10,"b'The young players from Pittsburgh, ages 9 to 12, arrive at the Washington Nationals Youth Baseball Academy and meet their DCHA counterparts. Together they will explore Howard University. They toured monuments and visited the National Museums. @washingtonpost #YouAreAppreciated https://t.co/70Nwq1XX4M'",b'TierreWright',['YouAreAppreciated'],501,,I,
7/1/19 21:36,b'Huge debt of gratitude to comrades in DCHA/@IrishHousingNet and the folks at @InsideAirbnb for their trojan work on this. Also props to @LaoiseNeylon for being one of the most consistent and determined journos in reporting on the housing crisis overall https://t.co/gCPdRUZMoj',b'Eoin_OF',[],3696,,C,P
7/1/19 20:50,"b""the DC Housing Authority is requesting $1.4M in funds from the District to fix lead hazards in 115 units at Northwest's Park Morton public housing complex. DCHA entered an up-to-$4.5M agreement w/ DC's deputy mayor for planning/economic development in May: https://t.co/5YYGZ79x5B https://t.co/yvvLlS392E""",b'AndrewGiambrone',[],4817,,N,N
7/1/19 13:45,"b'The Clostridium Difficile Prevention Team at @MedStarWHC won a Patient Safety &amp; Quality Award from @DCHospitalAssoc for their work to drastically lower C. Diff rates, a common hospital-inquired infection. Full story at https://t.co/Nd6YdK8Qe2. Congratulations! https://t.co/UZDg2W4xDV'",b'DCHospitalAssoc',[],577,,I,
6/30/19 15:51,"b""The Daman Corporate Health Awards are back!  Is your team raising the bar on exceptional corporate #health and #wellbeing? Let's celebrate your success together! Submit now: https://t.co/8aA7N03QsX  #DCHA #Damanhealth #EndTheExcuses #wellness https://t.co/yglVHVZGz0""",b'DamanInsurance',"['health', 'wellbeing', 'DCHA', 'Damanhealth', 'EndTheExcuses', 'wellness']",5146,,I,
6/30/19 14:40,b'These are the kids that continue to play. The ones who quit are the one\xe2\x80\x99s who have parents that don\xe2\x80\x99t care. https://t.co/ayAN8JRRKA',b'Doogy_Dcha',[],355,,I,
