timestamp,tweet_text,username,all_hashtags,followers_count,,Primary,Secondary
,,,,,,,
7/3/19 17:14,b'I wonder if the officials who allowed the public housing complexes to decline into a state of disrepair are being punished or rewarded? #DCGentrification https://t.co/YAAH5GBlDE',b'pwjohnson10',['DCGentrification'],295,,Q,EA
,,,,,,,
7/3/19 17:12,b'@half__ro @CapersColly If the Local Authorities or the church or the mosque did  then we could have public housing again .',b'pobox262',[],111,,C,EA
,,,,,,,
7/3/19 17:12,b'D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/doj9fap53h',b'WilhitePower',[],17,,C,EA
,,,,,,,
7/3/19 17:10,b'@JohnMarq3 @jkalbrechtsen Often difficult for former MPs to get work - not to mention NW Tas\xe2\x80\x99s unemployment rate of 9.7% (where she lives). Easy to criticise others but Lambie is fighting for more funding for public housing to help her constituents. Wish we had more MPs fighting for struggling citizens.',b'ReeceJHarley',[],1122,,C,EA
,,,,,,,
7/3/19 17:06,"b""A new proposal would require help from the private sector to rebuild some of D.C.'s dilapidated public housing stock. https://t.co/SENdSVt6hf""",b'wamu885',[],31949,,C,EA
,,,,,,,
7/3/19 17:03,b'You need to do better on the #48 South Powderly. Ever since you started the new schedule it seems like the bus never gets to Cooper Green public housing on time.The wait time is at least 30 minutes in the heat. You need two busses on this route.',b'VonshelleB',[],39,,M,EA
,,,,,,,
7/3/19 17:02,b'@kylegriffin1 @JulianCastro His city is on a public housing wait list. How long? Do veterans wait behind #IllegalImmigration?',b'Trumpeteer12',['IllegalImmigration'],1778,,Q,EA
,,,,,,,
7/3/19 17:00,b'@JulianCastro how long is the wait for public housing? Your city is on a wait list? What is the criteria regarding citizenship? Are American citizens/seniors/ veterans waiting for housing behind illegalsimmagrants?',b'Trumpeteer12',[],1778,,Q,EA
,,,,,,,
7/3/19 16:59,b'Heres gentrification:  D.C will demolish public housing complexes displaces over 20K black residents without the housing units to sustain those who will lose their homes.   https://t.co/UfM8zjO8W5',b'mysikix',[],1277,,PD,EA
,,,,,,,
7/3/19 16:57,"b'Update from my earlier (2009) blog post.  First public housing project in the country, in Texas, turns 80 tomorrow: https://t.co/YM6XsAlobs'",b'oregonhousing',[],744,,N,N
,,,,,,,
7/3/19 16:57,"b'Rubbish. After picking the economy off the floor in 2011, we are now expending more on public housing than at any time in the history of the state. https://t.co/47aAtfMR1w'",b'AlanFarrell',[],6835,,C,EA
,,,,,,,
7/3/19 16:48,"b""There's also stories about public housing, evictions, Section 8 and a call-to-action letter promoting affordable housing in the Maps 4 conversation. \xf0\x9f\x8f\x98\xef\xb8\x8f Pick up the new issue today for only $2 and help end homelessness in OKC.""",b'CurbsideOKC',[],2840,,N,N
,,,,,,,
7/3/19 16:37,b'D.C. is proposing to demolish or gut 10 public housing properties and remove them from federal ownership. https://t.co/a99q8Z6ZSa https://t.co/I2GwFnIYEO',b'DCist',[],334449,,PD,N
,,,,,,,
7/3/19 16:34,b'@PoliticoRyan This means kicking people out of public housing. Here expulsions \xe2\x89\xa0 deportations',b'TDHuddleston',[],425,,PD,EA
,,,,,,,
7/3/19 16:31,"b""One day I hope nearly everyone is unemployed, living in public housing, and getting food stamps. Our humanity shouldn't be tied to capitalist labor. #SocietyGoals \xf0\x9f\x9a\x80""",b'RodericksTruth',['SocietyGoals'],272,,C,S
,,,,,,,
7/3/19 16:30,b'This is some government public housing shit \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',b'FUther_vandross',[],1342,,IR,
,,,,,,,
7/3/19 16:28,"b'With its properties home to approximately 400,000 residents, NYCHA operates the nation\xe2\x80\x99s largest public-housing program, but its physical stock and finances need serious repair. https://t.co/6OYZXKP37b https://t.co/5ELUZNGfSH'",b'TheBeatMI',[],7569,,N,N
,,,,,,,
7/3/19 16:27,b'Check out this little spot at the NLA Public Housing: A London Renaissance exhibition! The Levers is looking great!!! @nlalondon #NLABoroughs #aca #publichousing #thembalconiesthough #southlondon https://t.co/BRekhCClIX',b'AC_Architects',"['NLABoroughs', 'aca', 'publichousing', 'thembalconiesthough', 'southlondon']",958,,C,P
,,,,,,,
7/3/19 16:17,b'#AOCResign ..illegals taking public housing from Americans on the street.. EMERGENCY\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 WHAT WILL YOU DO TO HELP..please go tour homeless concentration camps in California and bring shampoo..and water they dont even have a toilet to drink out of!',b'darrenrich63',['AOCResign'],3650,,C,EA
,,,,,,,
7/3/19 16:17,"b'#HUDs proposal on mixed status housing could affect 25,000 households \xe2\x80\x94 2% of all public housing units \xe2\x80\x94 &amp; put 55,000 children who are legal U.S. citizens or residents at risk of eviction. Submit your comments by July 9 &amp; tell HUD that you oppose this rule https://t.co/h8VlGvVGcU https://t.co/03pbdggBWe'",b'IMPACTHeartland',['HUDs'],1207,,N,N
,,,,,,,
7/3/19 16:17,b'D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/8sVnAQ8L9z',b'VLBenning',[],1947,,N,N
,,,,,,,
7/3/19 16:12,"b""Recommending WNYC's Scarlet E again. The last part discusses the transformation of public housing and how people even think about public housing and, SURPRISE, it has a lot to do with race. https://t.co/JCtzgwRU90""",b'mode7heaven',[],815,,N,N
,,,,,,,
7/3/19 16:09,"b'Proposed HUD rule change could put 55,000 children (who are US citizens) currently in public housing on the streets. We have until 7/9 to submit comments. Learn more here:  https://t.co/A9DFcFyjxb'",b'socalmom',[],12610,,N,N
,,,,,,,
7/3/19 16:05,"b'of note: the only 3 and 4 bedroom apartments left in Washington, District of Condominiums are in public housing complexes. #HomelessInDC'",b'LordKirby',['HomelessInDC'],341,,N,N
,,,,,,,
7/3/19 16:03,b'How about congested Classrooms How about congested hospitals How about public transport How about public housing How about roads How about drains How about food How about jobs  Nonsense.!!! #dropthechamber https://t.co/lkWtllupWh',b'hyteqneeq1',['dropthechamber'],87,,Q,EA
,,,,,,,
7/3/19 16:01,"b'Public housing overhaul: D.C. officials to seek federal permission to remake 2,600 units.  https://t.co/ZbOlP7uwxy'",b'dorianwanzer',[],890,,N,N
,,,,,,,
7/3/19 16:01,"b""@HCPG @ritholtz Buying a Tesla. Upside surprise? I'm absolutely surprised DJT still lives in public housing.""",b'probanker1',[],380,,IR,
,,,,,,,
7/3/19 16:01,b'and so ends public housing in the District of Condominiums D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing  complexes #HomelessInDC https://t.co/TVUQG9Tcv6',b'LordKirby',['HomelessInDC'],341,,N,N
,,,,,,,
7/3/19 15:58,"b'I struggled drafting #ANC4B\xe2\x80\x99s resolution for public housing repairs. I believe in public housing, but it must be safe, stable &amp; well maintained. Chronic govt failures led to the current situation. I don\xe2\x80\x99t trust them to avoid displacement. https://t.co/h35PElI3l9'",b'Erinfor4B02',['ANC4B'],742,,PD,EA
,,,,,,,
7/3/19 15:54,"b""roughly a third of DC's public housing properties are set to be demolished or renovated, affecting more than 2,600 families. but the details about what will happen to those families remain to be seen: https://t.co/LI5Qyp5djH""",b'AndrewGiambrone',[],4805,,N,N
,,,,,,,
7/3/19 15:51,b'@EvanforANC Chronic underinvestment led to the despicable state of public housing: DC gov is (morally) responsible to ensure maintenance of public housing stock / 1-1 replacement.',b'Erinfor4B02',[],742,,PD,EA
,,,,,,,
7/3/19 15:47,"b""Speaking of #CuriousNashville, there was news last week about a new public housing apartment coming to North Nashville. It'll be named after Randee Rogers. People have asked who she was, and @meribah provided the answer: https://t.co/oGy3wEuK1Q""",b'TGonzalez',['CuriousNashville'],5546,,N,N
,,,,,,,
7/3/19 15:42,b'@SFGate People should be more worried that Potrero Hill public housing projects are directly behind.  Poop-free sidewalks are \xe2\x80\x98little issues\xe2\x80\x99 compared to stray bullets &amp; dead bodies.',b'qwertyabcxyz1',[],9,,C,EA
,,,,,,,
7/3/19 15:41,b'Smoking blunts infront of public housing #canalst',b'rossroad100',['canalst'],314,,IR,
,,,,,,,
7/3/19 15:38,"b"".  No Housing For Illegals:  \xf0\x9f\x91\x88  Trump admin to blocked illegal aliens from taking public housing from Americans.  That's a good idea of Trump admin.   Do you agree \xf0\x9f\x92\xaf with admin ?                                                     . https://t.co/ka0TYjoLck""",b'Trumptraincom',[],14288,,C,EA
,,,,,,,
7/3/19 15:35,b'@heyaries1981 @Astros290 @chiproytx @tedcruz Haven\xe2\x80\x99t you noticed that it\xe2\x80\x99s not illegals living on the streets? \xe2\x80\x9cA Clinton-era loophole that allowed some undocumented immigrants to obtain public housing\xe2\x80\x9d https://t.co/m8MLf44YOU',b'Lucy2300090',[],3906,,C,EA
,,,,,,,
7/3/19 15:31,b'California estimates 680k illegals living in public housing! California estimates 750k-1.2-million homeless Americans &amp; 50-80k vets! Sound Moral? https://t.co/rahIxHGUk1',b'8richard6',[],15159,,N,N
,,,,,,,
7/3/19 15:30,"b'Nearly 1,500 @Seattle_Housing residents will receive free unlimited mass transit passes from the @CityofSeattle as part of a one-year, $1 million pilot program https://t.co/Te0361nSVw @MayorJenny #HousingIsOpportunity'",b'housing_is',['HousingIsOpportunity'],377,,N,N
,,,,,,,
7/3/19 15:23,"b'D.C. Housing Authority proposes to remove about a quarter of its public housing stock from federal ownership and demolish or gut ten apartment buildings, reports @ndelgadillo07 https://t.co/m2VVA5lZup'",b'Curious_Kurz',[],4443,,N,N
,,,,,,,
7/3/19 15:21,"b""This process will require federal approvals, and approval from the Housing Authority's board. The board's monthly public meeting is scheduled for Wednesday, July 10. https://t.co/VyYX7VsWM9""",b'jennygathright',[],955,,PD,N
,,,,,,,
7/3/19 15:18,b'Fumigate @NYCHA Head Quarters$$$ https://t.co/lPM0Ta9IY1',b'USHomeless',[],66,,IR,
,,,,,,,
7/3/19 15:15,"b'If billionaires put their money towards thing that weren\xe2\x80\x99t cars and jewelry and art gallery shit, maybe they could\xe2\x80\x94idk\xe2\x80\x94buy real estate and create public housing for the homeless epidemic.'",b'veronicxrenee',[],121,,IR,EA
,,,,,,,
7/3/19 15:15,"b'Critically, H.R. 3055 blocked the Trump Administration\xe2\x80\x99s public housing rule change on families of mixed immigration status, which would have threatened the livelihood of 55,000 children who are citizens or legal residents.'",b'RepSires',[],21227,,N,EA
,,,,,,,
7/3/19 15:12,"b'This bill also included $2.9 billion for the Public Housing Capital Fund $4.8 billion &amp; for the Public Housing Operating Fund to help public housing agencies in local communities preserve and modernize existing housing units, while beginning to develop and construct new units.'",b'RepSires',[],21227,,PD,N
,,,,,,,
7/3/19 15:11,b'@stm16_ @iampursuit @KEEMSTAR Yes because being raised in public housing before I got adopted was lucky af \xf0\x9f\xa4\xa3 https://t.co/S8G8Gl424d',b'Newdlesx3',[],355,,C,S
,,,,,,,
7/3/19 15:11,b'@WestEndMatt Agreed.  Massive upzoning couldnt possibly reault only in $1M units being built... even if the state doesnt build any public housing (which it should)',b'auxonic',[],1872,,PD,EA
,,,,,,,
7/3/19 15:09,"b'They also revealed this plan when organizations and advocates had just united around getting more funding for public housing repairs (&amp; won), and an united front for future funding was starting to grow and develop. https://t.co/q234051CGv'",b'jeremiah4dc',[],2112,,N,N
,,,,,,,
7/3/19 15:09,b'Hong Kong public housing flat sells for record HK$5.26 million https://t.co/vIfQ1bKnDW https://t.co/UteZLo9x6Z',b'realestate_my',[],69,,IR,
,,,,,,,
7/3/19 15:07,b'D.C. Housing Authority Proposes To Completely Demolish Or Gut Ten Public Housing Properties | DCist https://t.co/hlONP3IDiI',b'gnyagg',[],763,,N,N
,,,,,,,
7/3/19 15:05,b'D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/TJrW19zjjZ',b'kamorgan91',[],1295,,N,N
,,,,,,,
7/3/19 15:05,"b'@johnthorntonjr The govt kicked residents out slowly and they fought back together to win nice housing vouchers. The deal still went through tho, but the residents had a few years of living in middle class apartments around the city. Before they were given new public housing options.'",b'ahar_mon',[],523,,PD,S
,,,,,,,
7/3/19 15:03,b'@johnthorntonjr My friends mom fought this in San Juan Puerto Rico 4-5 years ago. A big public housing complex was sold and renovated into some private but mixed income housing setup.',b'ahar_mon',[],523,,E,EA
,,,,,,,
7/3/19 15:01,b'The hospitals will provide $2 million to help Baltimore City pay for a pilot program that will use Medicaid money to provide support services for homeless individuals and families placed into public housing. https://t.co/2AhUeW1k5i',b'BaltBizOnline',[],43306,,PD,N
,,,,,,,
7/3/19 15:01,b'Dozens of Annapolis residents living in public housing cite mold growing in their homes as one of the most dangerous of a spate of issues making everyday tasks difficult.  https://t.co/FoN2xS1GCZ',b'capgaznews',[],63574,,M,EA
,,,,,,,
7/3/19 15:00,"b'D.C. housing officials want to demolish or renovate a third of the city\xe2\x80\x99s public housing portfolio, partnering with private developers to remake 14 public complexes that currently offer some of the worst living conditions in the city. https://t.co/KSn26kvn4w'",b'DCPublicBanking',[],528,,PD,N
,,,,,,,
7/3/19 14:56,b'@johnthorntonjr The housing authority thinking public housing is not worth spending money on - real dystopia hours https://t.co/8Vm8gHEs5y',b'evosketches',[],343,,C,EA
,,,,,,,
7/3/19 14:55,"b""DC's public housing agency wants to totally demolish 10 buildings and renovate 4 others over the next 10 years. Starting when? Through what process? Will 2,000 families with vouchers have to find an apartment on the private market at the same time? https://t.co/vrUrL9OpG4""",b'mhbaskin',[],3223,,Q,EA
,,,,,,,
7/3/19 14:54,"b'Today, we joined @PhillyMayor and @PhillyOIA opposing a federal draft rule that affects immigrants and public housing. Learn more about the draft rule and why we oppose it: https://t.co/hI3QrP8uAX'",b'PHLCityHomeless',[],1534,,PD,N
,,,,,,,
7/3/19 14:53,"b'Today, @PHLCityHomeless joined @PhillyMayor and @PhillyOIA opposing a federal draft rule that affects immigrants and public housing. Learn more about the draft rule and why we oppose it: https://t.co/1rZaEAmdxl'",b'JoshKrugerPHL',[],5747,,PD,EA
,,,,,,,
7/3/19 14:53,"b""First, deport all the illegals on the streets of YOUR CA cities and those in public housing. Then, tell your governor &amp; state representatives to give back the billions you're taking from taxpayers in your state to pay for free HC for illegals. Problem solved! @RepMaxineWaters https://t.co/CU5cCQWm37""",b'marie_michigan',[],1389,,C,EA
,,,,,,,
7/3/19 14:50,"b""@porchrates I mean, what with HOPE VI and public-private partnerships and mixed-income public housing and all, it's almost a certainty that you wind up with fewer public housing units at the end of a reconstruction""",b'donoteat1',[],12156,,C,N
,,,,,,,
7/3/19 14:45,"b'Hast this been done elsewhere? Not just the selling off of public housing for gentrification, but the renovating of the actual housing itself to be sold? This is in the middle of downtown and probably one of the most valuable pieces of property in the city.'",b'johnthorntonjr',[],2456,,Q,EA
,,,,,,,
7/3/19 14:44,"b'An investment group in Winston is looking at buying public housing and renovating it with ""a certain number of units in a renovated Crystal Towers building that are pegged to income levels so that the building retains some affordable housing.""   https://t.co/aGASkDGjHD'",b'johnthorntonjr',[],2456,,C,S
,,,,,,,
7/3/19 14:41,"b""@katehaigh 2/2 Giving veterans priority for underfunded services is not a solution. If councils had minimum waiting times for public housing then, including disability friendly, slotting in a veteran should not be something remarkable. A slogan &amp; a pledge doesn't magic up bricks and mortar.""",b'JonathanHoad',[],396,,C,EA
,,,,,,,
7/3/19 14:37,b'List of DC public housing proposed for demolition revealed https://t.co/2ft4bBeq9O via @WUSA9',b'JoeDeFeliceHUD',[],817,,N,N
,,,,,,,
7/3/19 14:35,"b""There's something super weird going on with DC DSA housing folks where they are willing to defend the continued existence of public housing units that are in terrible, abhorrent shape instead of helping force DC to rebuild those units and its extremely gross to me.""",b'porchrates',[],581,,C,EA
,,,,,,,
7/3/19 14:30,b'The Wilmington Housing Authority is planning to build a new multi-family public housing development for the first time in years https://t.co/nVDL7XZfmV',b'CLPHA',[],868,,N,N
,,,,,,,
7/3/19 14:28,b'Only in Vegas would anyone even seriously consider putting a casino in public housing \xf0\x9f\x99\x84 https://t.co/1uYU2VFp85',b'LauraKMM',[],4481,,C,EA
,,,,,,,
7/3/19 14:26,b'The D.C. Housing Authority Proposes Plan To Completely Demolish Or Gut Ten Public Housing Properties | DCist https://t.co/1xnsvPfZsl',b'aadlisenby',[],1447,,N,N
,,,,,,,
7/3/19 14:22,"b'@artcarhtx They could used that 2.5 million to infest in DC\xe2\x80\x99s parks, homeless shelters, public housing, or improve their public transit and roads \xf0\x9f\x99\x84'",b'KonchaKing',[],162,,C,EA
,,,,,,,
7/3/19 14:20,b'D.C. Housing Authority Proposes To Completely Demolish Or Gut Ten Public Housing Properties | DCist https://t.co/vNNSKvACKy',b'srigop8',[],622,,N,N
,,,,,,,
7/3/19 14:16,"b""@AOC What do u know about leadership?Ur own constituents go w/out &amp; u can't state facts.U don't know history &amp; refuse to learn it.U don't care about the consequences of ur actions or words. U think ur expensive fancy apt is comparable to public housing Grow up! SMH""",b'SAdventum',[],375,,C,EA
,,,,,,,
7/3/19 14:14,b'Unused spaces and storerooms in Hong Kong public housing estates converted into more than 200 flats for needy families https://t.co/10qju8eHpU https://t.co/WUBxwAy6bA',b'zyiteblog',[],1846,,N,N
,,,,,,,
7/3/19 14:13,"b'Wedged btwn living in squalor &amp; the ever-present fear of permanent displacement, our residents in need are at an impossible impasse, driven by decades of inequity &amp; neglect. Our vision for improving units must accompany a vision for uplifting those inside. https://t.co/7cLpYwXtMP'",b'MarkusBatchelor',[],4293,,C,EA
,,,,,,,
7/3/19 14:12,b'U got to much pride to go to the public library to educate yourself or use to public transportation to get to work but yet u on public assistance n livin in public housing... uh uh yea I\xe2\x80\x99d point the finger at Trump if I were u',b'IAM_MINDBENDER',[],104,,C,EA
,,,,,,,
7/3/19 14:10,b'Book - High-Risers: Cabrini-Green and the Fate of American Public #Housing https://t.co/efNKgGdeqB HT @ben_austen  #PublicHousing https://t.co/1bwNPhtA0m',b'Hlth_Literacy',"['Housing', 'PublicHousing']",6010,,C,N
,,,,,,,
7/3/19 14:09,"b""@ElaineTerreri @RepMikeQuigley Carson isn't a millionaire. When @JulianCastro was running HUD he ignored the deterioration of the nations public housing developments. See NYC, and Cairo &amp; Thebes, Illinois.""",b'chasbottom',[],2480,,PD,EA
,,,,,,,
7/3/19 14:08,b'@MayorBowser @councilofdc @DCCirculator I urge you to stop destroying public housing and improve it instead.',b'melvincampbell9',[],569,,C,EA
,,,,,,,
7/3/19 14:01,"b'2/ RRHA outlines plans to provide developers contracts for new private construction at the expense of public housing. 4791 families are waiting for public housing and the thousands currently housed will be forced into more expensive, private housing.'",b'DaSilvaRVA',[],256,,PD,EA
,,,,,,,
7/3/19 14:00,"b""1/ We strongly oppose the @VibrantRRHA 5-Year Plan to demolish Richmond's public housing courts.  This plan steals from the poor and gives to the rich...  https://t.co/9esonx9BE5""",b'DaSilvaRVA',[],256,,PD,EA
,,,,,,,
7/3/19 13:58,"b'Donald Trump asked, ""What do you have to lose?"" This Illinois town found out. https://t.co/2x6xoMzykK via @MotherJones'",b'SustainSI',[],112,,N,EA
,,,,,,,
7/3/19 13:57,b'A Dream Deferred--The Broken Promise of New York City Public Housing: The Struggle Is Real (Episode 2) https://t.co/VqzGYuGvj8 via @ThirteenWNET https://t.co/4cmk9shT1Q',b'NewBlackMan',[],61424,,IR,N
,,,,,,,
7/3/19 13:54,b'@DanielButlerFG Ah now.. Is that your only answer? FF DID IT \xf0\x9f\x98\x82\xf0\x9f\x98\x82 child! Both parties have cut PUBLIC housing aping thatcher and Regans neo colonist policies',b'AmadanSasta',[],56,,PD,EA
,,,,,,,
7/3/19 13:50,"b'Let\xe2\x80\x99s keep that same energy for citizens living in similar conditions in public housing, across this country as they do at these Border detention centers! Some... https://t.co/rezpGXFsbj'",b'marcusANTONIOb',[],491,,C,EA
,,,,,,,
7/3/19 13:49,b'Demolish then go into business with a developer that\xe2\x80\x99s a close friend of a crooked @councilofdc member build new housing 5% of the units set aside for public housing. DC is a renter city you can\xe2\x80\x99t get a single detached house to buy but you can get a over priced condo to rent easy https://t.co/6M2l4WInRA',b'Tripple_OG_Z',[],228,,C,EA
,,,,,,,
7/3/19 13:46,"b'@abcnews @PatsKarvelas @D_LittleproudMP So the WHOLE OF AUSTRALIA is held to ransom because 1 Outsider wants public housing debts written off ($150Mil) IN Tasmania   WHAT ABOUT ALL OF AUSTRALIANS PUBLIC HOUSING DEBT. OH that\xe2\x80\x99s right Vic, SA WA NSW Qld Don\xe2\x80\x99t Pay Taxes'",b'HalTurner9',[],19,,IR,EA
,,,,,,,
7/3/19 13:45,b'Expropriate underused Sherbourne site for new public housing: @OCAPtoronto and @OpenArchToronto  https://t.co/u0ZJmmeZJH https://t.co/rUSRsz6Zpp',b'ScottLeonTO',[],579,,N,N
,,,,,,,
7/3/19 13:45,b'\xe2\x81\xa6@FenitN\xe2\x81\xa9 Greenleaf Gardens is located in SW. It is not located in the Navy Yard. https://t.co/wQrQFm7fei',b'Andrew_HillRag',[],1046,,IR,N
,,,,,,,
7/3/19 13:44,b'D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/wQrQFm7fei',b'Andrew_HillRag',[],1046,,N,N
,,,,,,,
7/3/19 13:43,b'AOC is a sham. Look at public housing in HER district. Compare that to the CBP facilities. She cares NOTHING for her own constituents. @RepAOC retweet &amp; make her a famous failure for the American people. Pathetic! https://t.co/OUdxBqyXg2',b'RandyAtkins17',[],979,,C,EA
,,,,,,,
7/3/19 13:39,b'The D.C. Housing Authority proposes a plan to completely demolish or gut ten public housing properties https://t.co/a99q8Z6ZSa https://t.co/t5JZv5LvOR',b'DCist',[],334449,,N,N
,,,,,,,
